"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, 'X', None, None, None], ['O', 'O', None, 'X', 'X', None, 'X']]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, 'X', None, None, None], ['O', 'O', 'X', 'X', 'X', None, 'X']]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'X', None, None, None, None]]",O,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', 'X', None, None, None, None]]",X,4
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', 'X', 'X', None, None, None]]",O,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'O', None, None, None, None], [None, 'O', 'X', 'X', None, None, None]]",X,5
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'O', None, None, None, None], [None, 'O', 'X', 'X', 'X', None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'O', None, None, None, None], ['O', 'O', 'X', 'X', 'X', None, None]]",X,7
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'O', None, None, None, None], ['O', 'O', 'X', 'X', 'X', None, 'X']]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['O', 'O', 'X', 'X', 'X', None, 'X']]",X,6
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['X', None, None, None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None]]",X,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', None, None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', None, None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",X,1
"[[None, None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",O,1
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",X,2
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', 'X', None, None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",O,2
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['O', 'X', None, None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",X,3
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",O,2
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",X,3
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['O', 'O', 'X', None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",O,2
"[['O', None, None, None, None, None, None], ['X', 'O', None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['O', 'O', 'X', None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",X,2
"[['O', 'X', None, None, None, None, None], ['X', 'O', None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['O', 'O', 'X', None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",O,3
"[['O', 'X', None, None, None, None, None], ['X', 'O', None, None, None, None, None], ['O', 'O', 'O', None, None, None, None], ['O', 'O', 'X', None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",X,4
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['X', None, None, None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, 'X', None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, 'X', None, None, None, None]]",X,4
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, 'X', 'X', None, None, None]]",O,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['X', None, 'X', 'X', None, None, None]]",X,5
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['X', None, 'X', 'X', 'X', None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['X', None, 'X', 'X', 'X', None, None]]",X,1
"[[None, None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['X', None, 'X', 'X', 'X', None, None]]",O,1
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['X', None, 'X', 'X', 'X', None, None]]",X,6
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['X', None, None, None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None]]",X,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', None, None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', None, None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",X,1
"[[None, None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",O,1
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', 'X', None, None, None, None]]",X,5
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', 'X', None, 'X', None, None]]",O,3
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['X', 'X', 'X', None, 'X', None, None]]",X,6
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['X', 'X', 'X', None, 'X', 'X', None]]",O,3
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['O', None, 'O', None, None, None, None], ['X', 'X', 'X', None, 'X', 'X', None]]",X,7
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['O', None, 'O', None, None, None, None], ['X', 'X', 'X', None, 'X', 'X', 'X']]",O,3
"[['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, 'O', None, None, None, None], ['O', None, 'O', None, None, None, None], ['O', None, 'O', None, None, None, None], ['X', 'X', 'X', None, 'X', 'X', 'X']]",X,4
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'X', None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, 'X', None, None, None, None]]",X,4
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, 'X', 'X', None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', 'X', None, None, None]]",X,5
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', 'X', 'X', None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', 'X', 'X', None, None]]",X,6
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'X', None, None, None, None, None]]",O,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'X', None, None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'X', 'X', None, None, None, None]]",O,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'X', 'X', None, None, None, None]]",X,4
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'X', 'X', 'X', None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'O', None, None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",X,5
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'X', None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, 'X', None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'X', None, None, None, None], ['O', None, 'X', None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, 'X', None, None, None, None], ['O', None, 'X', None, None, None, None]]",X,4
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, 'X', None, None, None, None], ['O', None, 'X', 'X', None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', None, None, None, None], ['O', None, 'X', 'X', None, None, None]]",X,5
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', None, None, None, None], ['O', None, 'X', 'X', 'X', None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'X', None, None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', 'X', None, None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', 'X', 'X', None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', 'X', 'X', None, None, None, None]]",X,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', 'X', None, None, None, None, None], ['O', 'X', 'X', None, None, None, None]]",O,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', 'X', 'O', None, None, None, None], ['O', 'X', 'X', None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'X', None, None, None, None], ['O', 'X', 'O', None, None, None, None], ['O', 'X', 'X', None, None, None, None]]",O,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', 'X', None, None, None, None], ['O', 'X', 'O', None, None, None, None], ['O', 'X', 'X', None, None, None, None]]",X,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'X', None, None, None, None, None], [None, 'O', 'X', None, None, None, None], ['O', 'X', 'O', None, None, None, None], ['O', 'X', 'X', None, None, None, None]]",O,2
"[[None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'X', None, None, None, None, None], [None, 'O', 'X', None, None, None, None], ['O', 'X', 'O', None, None, None, None], ['O', 'X', 'X', None, None, None, None]]",X,4
"[[None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'X', None, None, None, None, None], [None, 'O', 'X', None, None, None, None], ['O', 'X', 'O', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'X', None, None, None, None, None], ['O', 'O', 'X', None, None, None, None], ['O', 'X', 'O', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",X,4
"[[None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'X', None, None, None, None, None], ['O', 'O', 'X', None, None, None, None], ['O', 'X', 'O', 'X', None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'X', None, None, None, None, None]]",O,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'X', 'O', None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'X', None, None, None, None], [None, 'X', 'O', None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'X', None, None, None, None], ['O', 'X', 'O', None, None, None, None]]",X,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'X', 'X', None, None, None, None], ['O', 'X', 'O', None, None, None, None]]",O,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'X', 'X', None, None, None, None], ['O', 'X', 'O', None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', 'X', None, None, None, None], [None, 'X', 'X', None, None, None, None], ['O', 'X', 'O', None, None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,4
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, 'X', None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, 'X', None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, 'X', 'X', None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', 'X', None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, 'X', None, None, None, None], ['O', None, 'X', 'X', None, None, None]]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', None, None, None, None], ['O', None, 'X', 'X', None, None, None]]",X,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', None, None, None, None], ['O', None, 'X', 'X', None, None, None]]",O,1
"[[None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', None, None, None, None], ['O', None, 'X', 'X', None, None, None]]",X,2
"[[None, None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",O,1
"[['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', None, 'X', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",X,2
"[['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",O,2
"[['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', None, None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",X,2
"[['O', None, None, None, None, None, None], ['O', None, None, None, None, None, None], ['X', 'X', None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",O,2
"[['O', None, None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['X', 'X', None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",X,3
"[['O', None, None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['X', 'X', None, None, None, None, None], ['O', 'O', 'X', None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",O,2
"[['O', 'O', None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['X', 'X', None, None, None, None, None], ['O', 'O', 'X', None, None, None, None], ['O', 'X', 'X', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",X,4
"[['O', 'O', None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['X', 'X', None, None, None, None, None], ['O', 'O', 'X', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",O,3
"[['O', 'O', None, None, None, None, None], ['O', 'O', None, None, None, None, None], ['X', 'X', 'O', None, None, None, None], ['O', 'O', 'X', None, None, None, None], ['O', 'X', 'X', 'X', None, None, None], ['O', 'X', 'X', 'X', None, None, None]]",X,5
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['X', None, None, None, None, None, None]]",O,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['X', 'O', None, None, None, None, None]]",X,7
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['X', 'O', None, None, None, None, 'X']]",O,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], ['X', 'O', None, None, None, None, 'X']]",X,7
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', None, None, None, None, 'X'], ['X', 'O', None, None, None, None, 'X']]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], ['O', 'O', None, None, None, None, 'X'], ['X', 'O', None, None, None, None, 'X']]",X,7
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, 'X'], ['O', 'O', None, None, None, None, 'X'], ['X', 'O', None, None, None, None, 'X']]",O,1
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None]]",X,3
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, 'X', None, None, None, None]]",O,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', 'X', None, None, None, None]]",X,5
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', 'X', None, 'X', None, None]]",O,2
"[[None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, None, None, None, None, None, None], [None, 'O', None, None, None, None, None], [None, 'O', 'X', None, 'X', None, None]]",X,6
